match_type,dataset_a,file_a,dataset_b,file_b,hamming_distance
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170224215834352.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170225202048107.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170407235248562.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170408215933165.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170408222102558.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170430200958222.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DDR,data\raw\ddr\DR_grading\20170508222739885.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\368\368_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\421\421_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\450\450_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\111\111_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\186\186_r2.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\207\207_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\231\231_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\279\279_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-validation\Images\344\344_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-validation\Images\381\381_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3524-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-validation\Images\405\405_r2.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3534-200.jpg,DDR,data\raw\ddr\DR_grading\007-3538-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3534-200.jpg,DDR,data\raw\ddr\DR_grading\007-5055-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3535-200.jpg,DDR,data\raw\ddr\DR_grading\007-3537-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3535-200.jpg,DDR,data\raw\ddr\DR_grading\007-3851-200.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3536-200.jpg,DDR,data\raw\ddr\DR_grading\007-4972-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3536-200.jpg,DDR,data\raw\ddr\DR_grading\20170217102353762.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3537-200.jpg,DDR,data\raw\ddr\DR_grading\007-3541-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DDR,data\raw\ddr\DR_grading\007-6453-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DDR,data\raw\ddr\DR_grading\20170120222606174.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DDR,data\raw\ddr\DR_grading\20170612134815390.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\436\436_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\469\469_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\Online-Challenge1&2-Evaluation\Images\494\494_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\125\125_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\148\148_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\160\160_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\182\182_l2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\216\216_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\247\247_r1.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3548-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-validation\Images\364\364_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3549-200.jpg,DDR,data\raw\ddr\DR_grading\20170215094301874.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3549-200.jpg,DDR,data\raw\ddr\DR_grading\20170323090048869.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3549-200.jpg,DDR,data\raw\ddr\DR_grading\20170401090207661.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3549-200.jpg,DDR,data\raw\ddr\DR_grading\20170401090509347.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3549-200.jpg,DDR,data\raw\ddr\DR_grading\20170406084240827.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3549-200.jpg,DDR,data\raw\ddr\DR_grading\20170510143849590.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-4732-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-5686-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-6415-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-6650-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-6786-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-7009-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\007-7798-601.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3556-200.jpg,DDR,data\raw\ddr\DR_grading\20170511145007873.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3558-200.jpg,DDR,data\raw\ddr\DR_grading\007-6389-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3558-200.jpg,DDR,data\raw\ddr\DR_grading\20170417152832053.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3563-200.jpg,DDR,data\raw\ddr\DR_grading\007-6369-400.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-3667-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-3696-200.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-3858-200.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-4459-200.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-5001-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-5007-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-5103-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-5154-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-5358-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-5410-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-6341-400.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-6420-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-6652-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-7482-601.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3564-200.jpg,DDR,data\raw\ddr\DR_grading\007-7560-601.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3565-200.jpg,DDR,data\raw\ddr\DR_grading\20170401090207661.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3565-200.jpg,DDR,data\raw\ddr\DR_grading\20170401090509347.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3565-200.jpg,APTOS2019,data\raw\aptos2019\train_images\train_images\2a2a6435f7f3.png,4
near,DDR,data\raw\ddr\DR_grading\007-3566-200.jpg,DDR,data\raw\ddr\DR_grading\007-5358-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3566-200.jpg,DDR,data\raw\ddr\DR_grading\20170629083334527.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3571-200.jpg,DDR,data\raw\ddr\DR_grading\007-7560-601.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3572-200.jpg,DDR,data\raw\ddr\DR_grading\20170614143124196.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3573-200.jpg,DDR,data\raw\ddr\DR_grading\20170612085727554.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\007-3847-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\007-4117-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\007-5379-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\007-5386-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\007-6181-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\20170417154540760.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3588-200.jpg,DDR,data\raw\ddr\DR_grading\20170508224540384.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3594-200.jpg,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3594-200.jpg,DDR,data\raw\ddr\DR_grading\007-4580-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3594-200.jpg,DDR,data\raw\ddr\DR_grading\007-5060-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3594-200.jpg,DDR,data\raw\ddr\DR_grading\007-6389-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3594-200.jpg,DDR,data\raw\ddr\DR_grading\20170417152832053.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3595-200.jpg,DDR,data\raw\ddr\DR_grading\007-4055-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3595-200.jpg,DDR,data\raw\ddr\DR_grading\20161110115946484.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3595-200.jpg,DDR,data\raw\ddr\DR_grading\20170317221207111.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3595-200.jpg,DDR,data\raw\ddr\DR_grading\20170410143917185.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3595-200.jpg,DDR,data\raw\ddr\DR_grading\20170418085549252.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3595-200.jpg,DDR,data\raw\ddr\DR_grading\20170427085722849.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\007-4927-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\007-6775-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170123102706012.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170217091113294.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170324094019439.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170329082259803.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170329091727794.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170330085308054.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170406101655006.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3596-200.jpg,DDR,data\raw\ddr\DR_grading\20170621084634804.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-3836-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-4580-200.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-4949-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-5379-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-5386-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-6389-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\007-6535-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\20170213094713916.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\20170224093943642.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\20170417152832053.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\20170519093607335.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3597-200.jpg,DDR,data\raw\ddr\DR_grading\20170622084121832.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3598-200.jpg,DDR,data\raw\ddr\DR_grading\007-3718-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3598-200.jpg,DDR,data\raw\ddr\DR_grading\007-4911-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3598-200.jpg,DDR,data\raw\ddr\DR_grading\007-4971-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3598-200.jpg,DDR,data\raw\ddr\DR_grading\007-5654-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3598-200.jpg,DDR,data\raw\ddr\DR_grading\007-6328-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3598-200.jpg,DDR,data\raw\ddr\DR_grading\007-6786-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,DDR,data\raw\ddr\DR_grading\007-3681-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,DDR,data\raw\ddr\DR_grading\007-3860-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,DDR,data\raw\ddr\DR_grading\007-4731-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,DDR,data\raw\ddr\DR_grading\007-4732-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,DDR,data\raw\ddr\DR_grading\007-6415-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3602-200.jpg,DDR,data\raw\ddr\DR_grading\007-6786-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3611-200.jpg,DDR,data\raw\ddr\DR_grading\20170214144743190.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3622-200.jpg,DDR,data\raw\ddr\DR_grading\007-7253-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3623-200.jpg,DDR,data\raw\ddr\DR_grading\007-5839-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3635-200.jpg,DDR,data\raw\ddr\DR_grading\007-5410-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3635-200.jpg,DDR,data\raw\ddr\DR_grading\007-6341-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\007-4916-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\007-6434-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170123103611203.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170130103016047.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170206175614525.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170207090720712.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170213091846694.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170217121538805.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170324075346975.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170324075706591.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170324100528998.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170327094326044.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170327103258723.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170327103408202.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170327105552936.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170327110931523.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170327111703450.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170330082033255.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170331093706264.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170401100008515.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170410092030015.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170410100435784.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170411135935799.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170418081730220.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170418090252614.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170418100817701.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170420093649895.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170502140921479.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170517163701949.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170531142132051.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3636-200.jpg,DDR,data\raw\ddr\DR_grading\20170601084241159.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3648-200.jpg,DDR,data\raw\ddr\DR_grading\007-8304-602.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-3832-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-4316-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-4499-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-5206-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-5686-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-5937-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-5946-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-6662-400.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-8304-602.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\007-8689-605.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3650-200.jpg,DDR,data\raw\ddr\DR_grading\20170214095358288.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3652-200.jpg,DDR,data\raw\ddr\DR_grading\20170226223735491.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3652-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\286\286_l1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3653-200.jpg,DDR,data\raw\ddr\DR_grading\20170508222739885.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3653-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\85\85_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3653-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\86\86_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3653-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-validation\Images\405\405_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3654-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\103\103_r1.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3655-200.jpg,DDR,data\raw\ddr\DR_grading\007-3667-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3655-200.jpg,DDR,data\raw\ddr\DR_grading\007-5358-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3661-200.jpg,DDR,data\raw\ddr\DR_grading\007-5876-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3661-200.jpg,DDR,data\raw\ddr\DR_grading\20170608220738626.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3661-200.jpg,DDR,data\raw\ddr\DR_grading\20170612134815390.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3661-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\160\160_r2.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-3832-200.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-4960-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-4965-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5063-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5143-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5527-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5686-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5894-300.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5946-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-5957-300.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-6400-400.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-6403-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-6651-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-6662-400.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-7798-601.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\007-8304-602.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\20170303141757903.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\20170324144304719.jpg,4
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DDR,data\raw\ddr\DR_grading\20170511145007873.jpg,2
near,DDR,data\raw\ddr\DR_grading\007-3662-200.jpg,DeepDRiD,data\raw\deepdrid\regular-fundus-training\Images\214\214_r1.jpg,4
